SINR,ISD
20.196365,1300
20.199287,1300
20.200784,1300
20.1994,1300
20.196567,1300
20.195161,1300
20.196623,1300
20.199516,1300
20.200961,1300
20.199516,1300
20.196623,1300
20.195161,1300
20.196567,1300
20.1994,1300
20.200784,1300
20.199287,1300
20.196365,1300
20.194909,1300
20.196365,1300
20.199287,1300
20.200784,1300
20.1994,1300
20.196567,1300
20.195161,1300
20.196623,1300
20.199516,1300
20.200961,1300
20.199516,1300
20.196623,1300
20.195161,1300
20.196567,1300
20.1994,1300
20.200784,1300
20.199287,1300
20.196365,1300
19.460119,1300
19.461949,1300
19.465623,1300
19.467499,1300
19.465747,1300
19.462172,1300
19.460395,1300
19.46223,1300
19.465869,1300
19.467686,1300
19.465869,1300
19.46223,1300
19.460395,1300
19.462172,1300
19.465747,1300
19.467499,1300
19.465623,1300
19.461949,1300
19.460119,1300
19.461949,1300
19.465623,1300
19.467499,1300
19.465747,1300
19.462172,1300
19.460395,1300
19.46223,1300
19.465869,1300
19.467686,1300
19.465869,1300
19.46223,1300
19.460395,1300
19.462172,1300
19.465747,1300
19.467499,1300
19.465623,1300
19.461949,1300
18.748617,1300
18.750897,1300
18.755474,1300
18.757805,1300
18.755611,1300
18.751141,1300
18.748918,1300
18.751202,1300
18.755738,1300
18.758005,1300
18.755738,1300
18.751202,1300
18.748918,1300
18.751141,1300
18.755611,1300
18.757805,1300
18.755474,1300
18.750897,1300
18.748617,1300
18.750897,1300
18.755474,1300
18.757805,1300
18.755611,1300
18.751141,1300
18.748918,1300
18.751202,1300
18.755738,1300
18.758005,1300
18.755738,1300
18.751202,1300
18.748918,1300
18.751141,1300
18.755611,1300
18.757805,1300
18.755474,1300
18.750897,1300
18.058507,1300
18.061326,1300
18.06698,1300
18.069856,1300
18.06713,1300
18.061592,1300
18.058835,1300
18.061655,1300
18.067263,1300
18.070066,1300
18.067263,1300
18.061655,1300
18.058835,1300
18.061592,1300
18.06713,1300
18.069856,1300
18.06698,1300
18.061326,1300
18.058507,1300
18.061326,1300
18.06698,1300
18.069856,1300
18.06713,1300
18.061592,1300
18.058835,1300
18.061655,1300
18.067263,1300
18.070066,1300
18.067263,1300
18.061655,1300
18.058835,1300
18.061592,1300
18.06713,1300
18.069856,1300
18.06698,1300
18.061326,1300
17.388087,1300
17.391544,1300
17.398477,1300
17.401997,1300
17.398642,1300
17.391835,1300
17.388443,1300
17.391899,1300
17.398779,1300
17.402219,1300
17.398779,1300
17.391899,1300
17.388443,1300
17.391835,1300
17.398642,1300
17.401997,1300
17.398477,1300
17.391544,1300
17.388087,1300
17.391544,1300
17.398477,1300
17.401997,1300
17.398642,1300
17.391835,1300
17.388443,1300
17.391899,1300
17.398779,1300
17.402219,1300
17.398779,1300
17.391899,1300
17.388443,1300
17.391835,1300
17.398642,1300
17.401997,1300
17.398477,1300
17.391544,1300
16.73582,1300
16.740029,1300
16.748469,1300
16.752749,1300
16.748649,1300
16.740346,1300
16.736206,1300
16.740411,1300
16.748791,1300
16.752981,1300
16.748791,1300
16.740411,1300
16.736206,1300
16.740346,1300
16.748649,1300
16.752749,1300
16.748469,1300
16.740029,1300
16.73582,1300
16.740029,1300
16.748469,1300
16.752749,1300
16.748649,1300
16.740346,1300
16.736206,1300
16.740411,1300
16.748791,1300
16.752981,1300
16.748791,1300
16.740411,1300
16.736206,1300
16.740346,1300
16.748649,1300
16.752749,1300
16.748469,1300
16.740029,1300
16.100313,1300
16.105402,1300
16.115608,1300
16.120776,1300
16.115803,1300
16.105747,1300
16.10073,1300
16.105812,1300
16.115949,1300
16.121019,1300
16.115949,1300
16.105812,1300
16.10073,1300
16.105747,1300
16.115803,1300
16.120776,1300
16.115608,1300
16.105402,1300
16.100313,1300
16.105402,1300
16.115608,1300
16.120776,1300
16.115803,1300
16.105747,1300
16.10073,1300
16.105812,1300
16.115949,1300
16.121019,1300
16.115949,1300
16.105812,1300
16.10073,1300
16.105747,1300
16.115803,1300
16.120776,1300
16.115608,1300
16.105402,1300
15.480295,1300
15.486411,1300
15.498673,1300
15.504876,1300
15.498885,1300
15.486784,1300
15.480746,1300
15.48685,1300
15.499035,1300
15.50513,1300
15.499035,1300
15.48685,1300
15.480746,1300
15.486784,1300
15.498885,1300
15.504876,1300
15.498673,1300
15.486411,1300
15.480295,1300
15.486411,1300
15.498673,1300
15.504876,1300
15.498885,1300
15.486784,1300
15.480746,1300
15.48685,1300
15.499035,1300
15.50513,1300
15.499035,1300
15.48685,1300
15.480746,1300
15.486784,1300
15.498885,1300
15.504876,1300
15.498673,1300
15.486411,1300
14.874609,1300
14.881912,1300
14.896558,1300
14.903961,1300
14.896788,1300
14.882317,1300
14.875094,1300
14.882382,1300
14.89694,1300
14.904225,1300
14.89694,1300
14.882382,1300
14.875094,1300
14.882317,1300
14.896788,1300
14.903961,1300
14.896558,1300
14.881912,1300
14.874609,1300
14.881912,1300
14.896558,1300
14.903961,1300
14.896788,1300
14.882317,1300
14.875094,1300
14.882382,1300
14.89694,1300
14.904225,1300
14.89694,1300
14.882382,1300
14.875094,1300
14.882317,1300
14.896788,1300
14.903961,1300
14.896558,1300
14.881912,1300
14.282188,1300
14.290862,1300
14.308255,1300
14.317041,1300
14.308505,1300
14.291298,1300
14.28271,1300
14.291363,1300
14.308658,1300
14.317315,1300
14.308658,1300
14.291363,1300
14.28271,1300
14.291298,1300
14.308505,1300
14.317041,1300
14.308255,1300
14.290862,1300
14.282188,1300
14.290862,1300
14.308255,1300
14.317041,1300
14.308505,1300
14.291298,1300
14.28271,1300
14.291363,1300
14.308658,1300
14.317315,1300
14.308658,1300
14.291363,1300
14.28271,1300
14.291298,1300
14.308505,1300
14.317041,1300
14.308255,1300
14.290862,1300
13.702053,1300
13.712299,1300
13.732845,1300
13.743219,1300
13.733116,1300
13.71277,1300
13.702613,1300
13.712833,1300
13.733271,1300
13.743502,1300
13.733271,1300
13.712833,1300
13.702613,1300
13.71277,1300
13.733116,1300
13.743219,1300
13.732845,1300
13.712299,1300
13.702053,1300
13.712299,1300
13.732845,1300
13.743219,1300
13.733116,1300
13.71277,1300
13.702613,1300
13.712833,1300
13.733271,1300
13.743502,1300
13.733271,1300
13.712833,1300
13.702613,1300
13.71277,1300
13.733116,1300
13.743219,1300
13.732845,1300
13.712299,1300
13.133298,1300
13.145338,1300
13.169488,1300
13.181676,1300
13.16978,1300
13.145846,1300
13.133898,1300
13.145907,1300
13.169935,1300
13.181969,1300
13.169935,1300
13.145907,1300
13.133898,1300
13.145846,1300
13.16978,1300
13.181676,1300
13.169488,1300
13.145338,1300
13.133298,1300
13.145338,1300
13.169488,1300
13.181676,1300
13.16978,1300
13.145846,1300
13.133898,1300
13.145907,1300
13.169935,1300
13.181969,1300
13.169935,1300
13.145907,1300
13.133898,1300
13.145846,1300
13.16978,1300
13.181676,1300
13.169488,1300
13.145338,1300
12.575081,1300
12.589163,1300
12.617413,1300
12.631665,1300
12.617728,1300
12.589709,1300
12.575724,1300
12.589767,1300
12.617882,1300
12.631966,1300
12.617882,1300
12.589767,1300
12.575724,1300
12.589709,1300
12.617728,1300
12.631665,1300
12.617413,1300
12.589163,1300
12.575081,1300
12.589163,1300
12.617413,1300
12.631665,1300
12.617728,1300
12.589709,1300
12.575724,1300
12.589767,1300
12.617882,1300
12.631966,1300
12.617882,1300
12.589767,1300
12.575724,1300
12.589709,1300
12.617728,1300
12.631665,1300
12.617413,1300
12.589163,1300
12.026621,1300
12.043015,1300
12.075911,1300
12.092503,1300
12.07625,1300
12.043601,1300
12.027307,1300
12.043656,1300
12.076403,1300
12.092812,1300
12.076403,1300
12.043656,1300
12.027307,1300
12.043601,1300
12.07625,1300
12.092503,1300
12.075911,1300
12.043015,1300
12.026621,1300
12.043015,1300
12.075911,1300
12.092503,1300
12.07625,1300
12.043601,1300
12.027307,1300
12.043656,1300
12.076403,1300
12.092812,1300
12.076403,1300
12.043656,1300
12.027307,1300
12.043601,1300
12.07625,1300
12.092503,1300
12.075911,1300
12.043015,1300
11.487186,1300
11.506189,1300
11.544329,1300
11.563564,1300
11.544693,1300
11.506817,1300
11.487918,1300
11.506868,1300
11.544844,1300
11.563881,1300
11.544844,1300
11.506868,1300
11.487918,1300
11.506817,1300
11.544693,1300
11.563564,1300
11.544329,1300
11.506189,1300
11.487186,1300
11.506189,1300
11.544329,1300
11.563564,1300
11.544693,1300
11.506817,1300
11.487918,1300
11.506868,1300
11.544844,1300
11.563881,1300
11.544844,1300
11.506868,1300
11.487918,1300
11.506817,1300
11.544693,1300
11.563564,1300
11.544329,1300
11.506189,1300
10.95609,1300
10.978027,1300
11.022066,1300
11.044276,1300
11.022457,1300
10.978699,1300
10.956871,1300
10.978745,1300
11.022605,1300
11.044599,1300
11.022605,1300
10.978745,1300
10.956871,1300
10.978699,1300
11.022457,1300
11.044276,1300
11.022066,1300
10.978027,1300
10.95609,1300
10.978027,1300
11.022066,1300
11.044276,1300
11.022457,1300
10.978699,1300
10.956871,1300
10.978745,1300
11.022605,1300
11.044599,1300
11.022605,1300
10.978745,1300
10.956871,1300
10.978699,1300
11.022457,1300
11.044276,1300
11.022066,1300
10.978027,1300
10.432691,1300
10.457913,1300
10.508566,1300
10.534111,1300
10.508985,1300
10.458631,1300
10.433522,1300
10.458672,1300
10.509128,1300
10.53444,1300
10.509128,1300
10.458672,1300
10.433522,1300
10.458631,1300
10.508985,1300
10.534111,1300
10.508566,1300
10.457913,1300
10.432691,1300
10.457913,1300
10.508566,1300
10.534111,1300
10.508985,1300
10.458631,1300
10.433522,1300
10.458672,1300
10.509128,1300
10.53444,1300
10.509128,1300
10.458672,1300
10.433522,1300
10.458631,1300
10.508985,1300
10.534111,1300
10.508566,1300
10.457913,1300
9.916381,1300
9.945271,1300
10.003312,1300
10.032587,1300
10.003761,1300
9.946038,1300
9.917264,1300
9.946072,1300
10.003898,1300
10.032922,1300
10.003898,1300
9.946072,1300
9.917264,1300
9.946038,1300
10.003761,1300
10.032587,1300
10.003312,1300
9.945271,1300
9.916381,1300
9.945271,1300
10.003312,1300
10.032587,1300
10.003761,1300
9.946038,1300
9.917264,1300
9.946072,1300
10.003898,1300
10.032922,1300
10.003898,1300
9.946072,1300
9.917264,1300
9.946038,1300
10.003761,1300
10.032587,1300
10.003312,1300
9.945271,1300
9.406586,1300
9.439558,1300
9.505829,1300
9.539259,1300
9.506308,1300
9.440376,1300
9.407524,1300
9.440403,1300
9.506439,1300
9.539599,1300
9.506439,1300
9.440403,1300
9.407524,1300
9.440376,1300
9.506308,1300
9.539259,1300
9.505829,1300
9.439558,1300
9.406586,1300
9.439558,1300
9.505829,1300
9.539259,1300
9.506308,1300
9.440376,1300
9.407524,1300
9.440403,1300
9.506439,1300
9.539599,1300
9.506439,1300
9.440403,1300
9.407524,1300
9.440376,1300
9.506308,1300
9.539259,1300
9.505829,1300
9.439558,1300
8.902762,1300
8.940263,1300
9.01567,1300
9.05372,1300
9.016183,1300
8.941134,1300
8.903756,1300
8.941152,1300
9.016305,1300
9.054064,1300
9.016305,1300
8.941152,1300
8.903756,1300
8.941134,1300
9.016183,1300
9.05372,1300
9.01567,1300
8.940263,1300
8.902762,1300
8.940263,1300
9.01567,1300
9.05372,1300
9.016183,1300
8.941134,1300
8.903756,1300
8.941152,1300
9.016305,1300
9.054064,1300
9.016305,1300
8.941152,1300
8.903756,1300
8.941134,1300
9.016183,1300
9.05372,1300
9.01567,1300
8.940263,1300
8.404392,1300
8.446901,1300
8.532425,1300
8.575593,1300
8.532971,1300
8.447827,1300
8.405445,1300
8.447837,1300
8.533084,1300
8.57594,1300
8.533084,1300
8.447837,1300
8.405445,1300
8.447827,1300
8.532971,1300
8.575593,1300
8.532425,1300
8.446901,1300
8.404392,1300
8.446901,1300
8.532425,1300
8.575593,1300
8.532971,1300
8.447827,1300
8.405445,1300
8.447837,1300
8.533084,1300
8.57594,1300
8.533084,1300
8.447837,1300
8.405445,1300
8.447827,1300
8.532971,1300
8.575593,1300
8.532425,1300
8.446901,1300
7.910981,1300
7.959015,1300
8.055708,1300
8.104533,1300
8.05629,1300
7.959999,1300
7.912095,1300
7.959998,1300
8.056392,1300
8.104882,1300
8.056392,1300
7.959998,1300
7.912095,1300
7.959999,1300
8.05629,1300
8.104533,1300
8.055708,1300
7.959015,1300
7.910981,1300
7.959015,1300
8.055708,1300
8.104533,1300
8.05629,1300
7.959999,1300
7.912095,1300
7.959998,1300
8.056392,1300
8.104882,1300
8.056392,1300
7.959998,1300
7.912095,1300
7.959999,1300
8.05629,1300
8.104533,1300
8.055708,1300
7.959015,1300
7.422058,1300
7.476169,1300
7.585161,1300
7.640222,1300
7.585781,1300
7.477214,1300
7.423235,1300
7.477201,1300
7.585871,1300
7.640572,1300
7.585871,1300
7.477201,1300
7.423235,1300
7.477214,1300
7.585781,1300
7.640222,1300
7.585161,1300
7.476169,1300
7.422058,1300
7.476169,1300
7.585161,1300
7.640222,1300
7.585781,1300
7.477214,1300
7.423235,1300
7.477201,1300
7.585871,1300
7.640572,1300
7.585871,1300
7.477201,1300
7.423235,1300
7.477214,1300
7.585781,1300
7.640222,1300
7.585161,1300
7.476169,1300
6.937172,1300
6.997949,1300
7.12045,1300
7.182367,1300
7.121109,1300
6.999057,1300
6.938415,1300
6.999032,1300
7.121185,1300
7.182718,1300
7.121185,1300
6.999032,1300
6.938415,1300
6.999057,1300
7.121109,1300
7.182367,1300
7.12045,1300
6.997949,1300
6.937172,1300
6.997949,1300
7.12045,1300
7.182367,1300
7.121109,1300
6.999057,1300
6.938415,1300
6.999032,1300
7.121185,1300
7.182718,1300
7.121185,1300
6.999032,1300
6.938415,1300
6.999057,1300
7.121109,1300
7.182367,1300
7.12045,1300
6.997949,1300
6.455889,1300
6.523961,1300
6.661262,1300
6.7307,1300
6.661961,1300
6.525134,1300
6.457199,1300
6.525096,1300
6.662022,1300
6.731051,1300
6.662022,1300
6.525096,1300
6.457199,1300
6.525134,1300
6.661961,1300
6.7307,1300
6.661262,1300
6.523961,1300
6.455889,1300
6.523961,1300
6.661262,1300
6.7307,1300
6.661961,1300
6.525134,1300
6.457199,1300
6.525096,1300
6.662022,1300
6.731051,1300
6.662022,1300
6.525096,1300
6.457199,1300
6.525134,1300
6.661961,1300
6.7307,1300
6.661262,1300
6.523961,1300
5.977792,1300
6.053827,1300
6.207303,1300
6.284973,1300
6.208045,1300
6.055068,1300
5.979172,1300
6.055016,1300
6.20809,1300
6.285323,1300
6.20809,1300
6.055016,1300
5.979172,1300
6.055068,1300
6.208045,1300
6.284973,1300
6.207303,1300
6.053827,1300
5.977792,1300
6.053827,1300
6.207303,1300
6.284973,1300
6.208045,1300
6.055068,1300
5.979172,1300
6.055016,1300
6.20809,1300
6.285323,1300
6.20809,1300
6.055016,1300
5.979172,1300
6.055068,1300
6.208045,1300
6.284973,1300
6.207303,1300
6.053827,1300
5.502478,1300
5.587186,1300
5.758302,1300
5.844961,1300
5.759088,1300
5.588497,1300
5.503931,1300
5.588429,1300
5.759115,1300
5.845308,1300
5.759115,1300
5.588429,1300
5.503931,1300
5.588497,1300
5.759088,1300
5.844961,1300
5.758302,1300
5.587186,1300
5.502478,1300
5.587186,1300
5.758302,1300
5.844961,1300
5.759088,1300
5.588497,1300
5.503931,1300
5.588429,1300
5.759115,1300
5.845308,1300
5.759115,1300
5.588429,1300
5.503931,1300
5.588497,1300
5.759088,1300
5.844961,1300
5.758302,1300
5.587186,1300
5.02956,1300
5.123691,1300
5.314,1300
5.410454,1300
5.314833,1300
5.125075,1300
5.031088,1300
5.124991,1300
5.314839,1300
5.410798,1300
5.314839,1300
5.124991,1300
5.031088,1300
5.125075,1300
5.314833,1300
5.410454,1300
5.314,1300
5.123691,1300
5.02956,1300
5.123691,1300
5.314,1300
5.410454,1300
5.314833,1300
5.125075,1300
5.031088,1300
5.124991,1300
5.314839,1300
5.410798,1300
5.314839,1300
5.124991,1300
5.031088,1300
5.125075,1300
5.314833,1300
5.410454,1300
5.314,1300
5.123691,1300
4.558662,1300
4.66301,1300
4.874158,1300
4.981264,1300
4.875039,1300
4.664469,1300
4.560267,1300
4.664367,1300
4.875024,1300
4.981603,1300
4.875024,1300
4.664367,1300
4.560267,1300
4.664469,1300
4.875039,1300
4.981264,1300
4.874158,1300
4.66301,1300
4.558662,1300
4.66301,1300
4.874158,1300
4.981264,1300
4.875039,1300
4.664469,1300
4.560267,1300
4.664367,1300
4.875024,1300
4.981603,1300
4.875024,1300
4.664367,1300
4.560267,1300
4.664469,1300
4.875039,1300
4.981264,1300
4.874158,1300
4.66301,1300
4.089421,1300
4.204823,1300
4.43855,1300
4.557216,1300
4.43948,1300
4.20636,1300
4.091104,1300
4.206239,1300
4.439442,1300
4.55755,1300
4.439442,1300
4.206239,1300
4.091104,1300
4.20636,1300
4.43948,1300
4.557216,1300
4.43855,1300
4.204823,1300
4.089421,1300
4.204823,1300
4.43855,1300
4.557216,1300
4.43948,1300
4.20636,1300
4.091104,1300
4.206239,1300
4.439442,1300
4.55755,1300
4.439442,1300
4.206239,1300
4.091104,1300
4.20636,1300
4.43948,1300
4.557216,1300
4.43855,1300
4.204823,1300
3.621482,1300
3.748822,1300
4.006965,1300
4.138152,1300
4.007946,1300
3.750439,1300
3.623247,1300
3.750297,1300
4.007883,1300
4.138479,1300
4.007883,1300
3.750297,1300
3.623247,1300
3.750439,1300
4.007946,1300
4.138152,1300
4.006965,1300
3.748822,1300
3.621482,1300
3.748822,1300
4.006965,1300
4.138152,1300
4.007946,1300
3.750439,1300
3.623247,1300
3.750297,1300
4.007883,1300
4.138479,1300
4.007883,1300
3.750297,1300
3.623247,1300
3.750439,1300
4.007946,1300
4.138152,1300
4.006965,1300
3.748822,1300
3.154504,1300
3.294708,1300
3.579203,1300
3.723928,1300
3.580238,1300
3.296409,1300
3.156352,1300
3.296245,1300
3.580148,1300
3.724247,1300
3.580148,1300
3.296245,1300
3.156352,1300
3.296409,1300
3.580238,1300
3.723928,1300
3.579203,1300
3.294708,1300
3.154504,1300
3.294708,1300
3.579203,1300
3.723928,1300
3.580238,1300
3.296409,1300
3.156352,1300
3.296245,1300
3.580148,1300
3.724247,1300
3.580148,1300
3.296245,1300
3.156352,1300
3.296409,1300
3.580238,1300
3.723928,1300
3.579203,1300
3.294708,1300
2.688153,1300
2.842197,1300
3.155078,1300
3.314413,1300
3.156169,1300
2.843983,1300
2.690087,1300
2.843796,1300
3.156051,1300
3.314723,1300
3.156051,1300
2.843796,1300
2.690087,1300
2.843983,1300
3.156169,1300
3.314413,1300
3.155078,1300
2.842197,1300
2.688153,1300
2.842197,1300
3.155078,1300
3.314413,1300
3.156169,1300
2.843983,1300
2.690087,1300
2.843796,1300
3.156051,1300
3.314723,1300
3.156051,1300
2.843796,1300
2.690087,1300
2.843983,1300
3.156169,1300
3.314413,1300
3.155078,1300
2.842197,1300
2.222105,1300
2.39101,1300
2.734417,1300
2.909489,1300
2.735565,1300
2.392885,1300
2.224127,1300
2.392673,1300
2.735416,1300
2.909789,1300
2.735416,1300
2.392673,1300
2.224127,1300
2.392885,1300
2.735565,1300
2.909489,1300
2.734417,1300
2.39101,1300
2.222105,1300
2.39101,1300
2.734417,1300
2.909489,1300
2.735565,1300
2.392885,1300
2.224127,1300
2.392673,1300
2.735416,1300
2.909789,1300
2.735416,1300
2.392673,1300
2.224127,1300
2.392885,1300
2.735565,1300
2.909489,1300
2.734417,1300
2.39101,1300
1.756043,1300
1.94088,1300
2.317054,1300
2.509051,1300
2.318262,1300
1.942846,1300
1.758155,1300
1.942608,1300
2.318081,1300
2.50934,1300
2.318081,1300
1.942608,1300
1.758155,1300
1.942846,1300
2.318262,1300
2.509051,1300
2.317054,1300
1.94088,1300
1.756043,1300
1.94088,1300
2.317054,1300
2.509051,1300
2.318262,1300
1.942846,1300
1.758155,1300
1.942608,1300
2.318081,1300
2.50934,1300
2.318081,1300
1.942608,1300
1.758155,1300
1.942846,1300
2.318262,1300
2.509051,1300
2.317054,1300
1.94088,1300
1.289658,1300
1.491548,1300
1.902836,1300
2.113004,1300
1.904106,1300
1.493607,1300
1.291862,1300
1.493342,1300
1.90389,1300
2.11328,1300
1.90389,1300
1.493342,1300
1.291862,1300
1.493607,1300
1.904106,1300
2.113004,1300
1.902836,1300
1.491548,1300
1.289658,1300
1.491548,1300
1.902836,1300
2.113004,1300
1.904106,1300
1.493607,1300
1.291862,1300
1.493342,1300
1.90389,1300
2.11328,1300
1.90389,1300
1.493342,1300
1.291862,1300
1.493607,1300
1.904106,1300
2.113004,1300
1.902836,1300
1.491548,1300
0.822649,1300
1.042764,1300
1.49162,1300
1.721263,1300
1.492953,1300
1.044919,1300
0.824947,1300
1.044625,1300
1.492701,1300
1.721526,1300
1.492701,1300
1.044625,1300
0.824947,1300
1.044919,1300
1.492953,1300
1.721263,1300
1.49162,1300
1.042764,1300
0.822649,1300
1.042764,1300
1.49162,1300
1.721263,1300
1.492953,1300
1.044919,1300
0.824947,1300
1.044625,1300
1.492701,1300
1.721526,1300
1.492701,1300
1.044625,1300
0.824947,1300
1.044919,1300
1.492953,1300
1.721263,1300
1.49162,1300
1.042764,1300
0.354721,1300
0.594284,1300
1.083271,1300
1.333755,1300
1.084669,1300
0.596538,1300
0.357115,1300
0.596214,1300
1.084378,1300
1.334002,1300
1.084378,1300
0.596214,1300
0.357115,1300
0.596538,1300
1.084669,1300
1.333755,1300
1.083271,1300
0.594284,1300
0.354721,1300
0.594284,1300
1.083271,1300
1.333755,1300
1.084669,1300
0.596538,1300
0.357115,1300
0.596214,1300
1.084378,1300
1.334002,1300
1.084378,1300
0.596214,1300
0.357115,1300
0.596538,1300
1.084669,1300
1.333755,1300
1.083271,1300
0.594284,1300
-0.114416,1300
0.145876,1300
0.677663,1300
0.950414,1300
0.679129,1300
0.148231,1300
-0.111923,1300
0.147874,1300
0.678798,1300
0.950645,1300
0.678798,1300
0.147874,1300
-0.111923,1300
0.148231,1300
0.679129,1300
0.950414,1300
0.677663,1300
0.145876,1300
-0.114416,1300
0.145876,1300
0.677663,1300
0.950414,1300
0.679129,1300
0.148231,1300
-0.111923,1300
0.147874,1300
0.678798,1300
0.950645,1300
0.678798,1300
0.147874,1300
-0.111923,1300
0.148231,1300
0.679129,1300
0.950414,1300
0.677663,1300
0.145876,1300
-0.585043,1300
-0.302689,1300
0.274681,1300
0.571185,1300
0.276216,1300
-0.30023,1300
-0.58245,1300
-0.30062,1300
0.275842,1300
0.571399,1300
0.275842,1300
-0.30062,1300
-0.58245,1300
-0.30023,1300
0.276216,1300
0.571185,1300
0.274681,1300
-0.302689,1300
-0.585043,1300
-0.302689,1300
0.274681,1300
0.571185,1300
0.276216,1300
-0.30023,1300
-0.58245,1300
-0.30062,1300
0.275842,1300
0.571399,1300
0.275842,1300
-0.30062,1300
-0.58245,1300
-0.30023,1300
0.276216,1300
0.571185,1300
0.274681,1300
-0.302689,1300
43.264351,1400
43.264351,1400
43.26435,1400
43.264349,1400
43.264348,1400
43.264346,1400
43.264345,1400
43.264344,1400
43.264343,1400
43.264343,1400
43.264343,1400
43.264344,1400
43.264345,1400
43.264346,1400
43.264348,1400
43.264349,1400
43.26435,1400
43.264351,1400
43.264351,1400
43.264351,1400
43.26435,1400
43.264349,1400
43.264348,1400
43.264346,1400
43.264345,1400
43.264344,1400
43.264343,1400
43.264343,1400
43.264343,1400
43.264344,1400
43.264345,1400
43.264346,1400
43.264348,1400
43.264349,1400
43.26435,1400
43.264351,1400
40.667399,1400
40.667399,1400
40.667398,1400
40.667396,1400
40.667393,1400
40.66739,1400
40.667388,1400
40.667386,1400
40.667385,1400
40.667384,1400
40.667385,1400
40.667386,1400
40.667388,1400
40.66739,1400
40.667393,1400
40.667396,1400
40.667398,1400
40.667399,1400
40.667399,1400
40.667399,1400
40.667398,1400
40.667396,1400
40.667393,1400
40.66739,1400
40.667388,1400
40.667386,1400
40.667385,1400
40.667384,1400
40.667385,1400
40.667386,1400
40.667388,1400
40.66739,1400
40.667393,1400
40.667396,1400
40.667398,1400
40.667399,1400
38.6023,1400
38.602299,1400
38.602297,1400
38.602294,1400
38.60229,1400
38.602285,1400
38.602282,1400
38.602278,1400
38.602277,1400
38.602276,1400
38.602277,1400
38.602278,1400
38.602282,1400
38.602285,1400
38.60229,1400
38.602294,1400
38.602297,1400
38.602299,1400
38.6023,1400
38.602299,1400
38.602297,1400
38.602294,1400
38.60229,1400
38.602285,1400
38.602282,1400
38.602278,1400
38.602277,1400
38.602276,1400
38.602277,1400
38.602278,1400
38.602282,1400
38.602285,1400
38.60229,1400
38.602294,1400
38.602297,1400
38.602299,1400
36.891748,1400
36.891747,1400
36.891745,1400
36.89174,1400
36.891734,1400
36.891728,1400
36.891722,1400
36.891718,1400
36.891716,1400
36.891715,1400
36.891716,1400
36.891718,1400
36.891722,1400
36.891728,1400
36.891734,1400
36.89174,1400
36.891745,1400
36.891747,1400
36.891748,1400
36.891747,1400
36.891745,1400
36.89174,1400
36.891734,1400
36.891728,1400
36.891722,1400
36.891718,1400
36.891716,1400
36.891715,1400
36.891716,1400
36.891718,1400
36.891722,1400
36.891728,1400
36.891734,1400
36.89174,1400
36.891745,1400
36.891747,1400
35.432404,1400
35.432403,1400
35.4324,1400
35.432394,1400
35.432386,1400
35.432376,1400
35.432368,1400
35.432363,1400
35.43236,1400
35.432359,1400
35.43236,1400
35.432363,1400
35.432368,1400
35.432376,1400
35.432386,1400
35.432394,1400
35.4324,1400
35.432403,1400
35.432404,1400
35.432403,1400
35.4324,1400
35.432394,1400
35.432386,1400
35.432376,1400
35.432368,1400
35.432363,1400
35.43236,1400
35.432359,1400
35.43236,1400
35.432363,1400
35.432368,1400
35.432376,1400
35.432386,1400
35.432394,1400
35.4324,1400
35.432403,1400
34.159585,1400
34.159584,1400
34.15958,1400
34.159573,1400
34.159562,1400
34.159549,1400
34.159538,1400
34.159532,1400
34.159529,1400
34.159528,1400
34.159529,1400
34.159532,1400
34.159538,1400
34.159549,1400
34.159562,1400
34.159573,1400
34.15958,1400
34.159584,1400
34.159585,1400
34.159584,1400
34.15958,1400
34.159573,1400
34.159562,1400
34.159549,1400
34.159538,1400
34.159532,1400
34.159529,1400
34.159528,1400
34.159529,1400
34.159532,1400
34.159538,1400
34.159549,1400
34.159562,1400
34.159573,1400
34.15958,1400
34.159584,1400
33.030362,1400
33.030361,1400
33.030358,1400
33.03035,1400
33.030335,1400
33.030317,1400
33.030303,1400
33.030295,1400
33.030293,1400
33.030293,1400
33.030293,1400
33.030295,1400
33.030303,1400
33.030317,1400
33.030335,1400
33.03035,1400
33.030358,1400
33.030361,1400
33.030362,1400
33.030361,1400
33.030358,1400
33.03035,1400
33.030335,1400
33.030317,1400
33.030303,1400
33.030295,1400
33.030293,1400
33.030293,1400
33.030293,1400
33.030295,1400
33.030303,1400
33.030317,1400
33.030335,1400
33.03035,1400
33.030358,1400
33.030361,1400
32.014873,1400
32.014874,1400
32.014873,1400
32.014863,1400
32.014843,1400
32.014819,1400
32.014799,1400
32.014792,1400
32.014792,1400
32.014793,1400
32.014792,1400
32.014792,1400
32.014799,1400
32.014819,1400
32.014843,1400
32.014863,1400
32.014873,1400
32.014874,1400
32.014873,1400
32.014874,1400
32.014873,1400
32.014863,1400
32.014843,1400
32.014819,1400
32.014799,1400
32.014792,1400
32.014792,1400
32.014793,1400
32.014792,1400
32.014792,1400
32.014799,1400
32.014819,1400
32.014843,1400
32.014863,1400
32.014873,1400
32.014874,1400
31.091543,1400
31.091546,1400
31.09155,1400
31.09154,1400
31.091513,1400
31.091479,1400
31.091454,1400
31.091447,1400
31.091452,1400
31.091456,1400
31.091452,1400
31.091447,1400
31.091454,1400
31.091479,1400
31.091513,1400
31.09154,1400
31.09155,1400
31.091546,1400
31.091543,1400
